Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"8555821000","151200","3595","10989.8",""
"8557013000","151200","3594","10990.6",""
"8558147000","151200","3594","10991.4",""
"8559288000","151200","3595","10992.2",""
"8560421000","151200","3595","10992.6",""
"8561496000","151200","3595","10992.9",""
"8562688000","151200","3594","10993.7",""
"8563821000","151200","3595","10994.5",""
"8564957000","151200","3594","10994.9",""
"8566090000","151200","3595","10995.7",""
"8567165000","151200","3594","10996.1",""
"8568357000","151200","3594","10996.9",""
"8569497000","151200","3594","10997.7",""
"8570630000","151200","3594","10998.5",""
"8571765000","151200","3594","10998.8",""
"8572840000","151200","3594","10999.2",""
"8574032000","151200","3595","11000.0",""
"8575166000","151200","3594","11000.4",""
"8576299000","151200","3594","11001.2",""
"8577433000","151200","3595","11002.0",""
"8578509000","151200","3595","11002.4",""
"8579707000","150000","3595","11003.2",""
"8580840000","150000","3595","11003.5",""
"8581974000","150000","3595","11004.3",""
"8583109000","150000","3595","11005.1",""
"8584189000","150000","3595","11005.5",""
"8585381000","150000","3595","11005.9",""
"8586515000","150000","3594","11006.7",""
"8587649000","150000","3595","11007.5",""
"8588789000","150000","3595","11007.8",""
"8589864000","150000","3596","11008.6",""
"8591056000","150000","3595","11009.0",""
"8592190000","150000","3595","11009.8",""
"8593324000","150000","3596","11010.6",""
"8594458000","150000","3595","11011.0",""
"8595533000","150000","3595","11011.4",""
"8596724000","150000","3594","11012.2",""
"8597859000","150000","3595","11013.0",""
"8598999000","150000","3594","11013.3",""
"8600133000","150000","3594","11014.1",""
"8601208000","150000","3594","11014.5",""
"8602400000","150000","3594","11015.3",""
"8603534000","150000","3594","11016.1",""
"8604668000","150000","3593","11016.5",""
"8605801000","150000","3593","11017.3",""
"8606876000","150000","3593","11017.6",""
"8608068000","150000","3594","11018.4",""
"8609207000","150000","3594","11019.2",""
"8610341000","150000","3593","11019.6",""
"8611475000","150000","3594","11020.4",""
"8612550000","150000","3594","11020.8",""
"8613742000","150000","3595","11021.6",""
"8614874000","150000","3594","11022.0",""
"8616008000","150000","3594","11022.8",""
"8617142000","150000","3594","11023.6",""
"8618208000","150000","3594","11023.9",""
"8619414000","150000","3595","11024.7",""
"8620548000","150000","3594","11025.1",""
"8621682000","150000","3595","11025.9",""
"8622817000","150000","3595","11026.7",""
"8623891000","150000","3595","11027.1",""
"8625083000","150000","3594","11027.4",""
"8626220000","150000","3594","11028.2",""
"8627355000","150000","3594","11029.0",""
"8628490000","150000","3594","11029.4",""
"8629569000","150000","3594","11030.2",""
"8630761000","150000","3593","11030.6",""
"8631894000","150000","3594","11031.4",""
"8633029000","150000","3594","11032.2",""
"8634163000","150000","3594","11032.6",""
"8635238000","150000","3594","11032.9",""
"8636429000","150000","3593","11033.7",""
"8637563000","150000","3594","11034.5",""
"8638698000","150000","3593","11034.9",""
"8639837000","150000","3593","11035.7",""
"8640913000","150000","3593","11036.1",""
"8642106000","150000","3594","11036.9",""
"8643240000","150000","3594","11037.7",""
"8644374000","150000","3593","11038.0",""
"8645507000","150000","3593","11038.8",""
"8646582000","150000","3592","11039.2",""
"8647773000","150000","3593","11040.0",""
"8648914000","150000","3593","11040.4",""
"8650047000","150000","3593","11041.2",""
"8651181000","150000","3593","11042.0",""
"8652257000","150000","3594","11042.4",""
"8653448000","150000","3594","11043.2",""
"8654583000","150000","3593","11043.5",""
"8655718000","150000","3594","11044.3",""
"8656851000","150000","3594","11045.1",""
"8657926000","150000","3595","11045.5",""
"8659123000","150000","3594","11045.9",""
"8660257000","150000","3594","11046.7",""
"8661391000","150000","3595","11047.5",""
"8662526000","150000","3594","11047.8",""
"8663601000","150000","3595","11048.7",""
"8664793000","150000","3594","11049.0",""
"8665928000","150000","3594","11049.8",""
"8667062000","150000","3595","11050.6",""
"8668201000","150000","3594","11051.0",""
"8669281000","150000","3594","11051.4",""
"8670472000","150000","3593","11052.2",""
"8671606000","150000","3594","11053.0",""
"8672741000","150000","3594","11053.8",""
"8673876000","150000","3594","11054.1",""
"8674951000","150000","3594","11054.5",""
"8676143000","150000","3593","11055.3",""
"8677277000","150000","3594","11056.1",""
"8678412000","150000","3593","11056.5",""
"8679552000","150000","3593","11057.3",""
"8680628000","150000","3593","11057.6",""
"8681820000","150000","3594","11058.4",""
"8682954000","150000","3594","11058.8",""
"8684088000","150000","3594","11059.6",""
"8685222000","150000","3594","11060.4",""
"8686298000","150000","3594","11060.8",""
"8687491000","150000","3595","11061.6",""
"8688625000","150000","3594","11062.0",""
"8689764000","150000","3594","11062.8",""
"8690898000","150000","3594","11063.6",""
"8691973000","150000","3594","11063.9",""
"8693164000","150000","3595","11064.3",""
"8694299000","150000","3594","11065.1",""
"8695433000","150000","3595","11065.9",""
"8696568000","150000","3595","11066.7",""
"8697643000","150000","3596","11067.1",""
"8698840000","150000","3595","11067.4",""
"8699974000","150000","3595","11068.2",""
"8701109000","150000","3595","11069.0",""
"8702244000","150000","3595","11069.4",""
"8703318000","150000","3595","11069.8",""
"8704510000","150000","3594","11070.6",""
"8705645000","150000","3595","11071.4",""
"8706780000","150000","3595","11072.2",""
"8707913000","150000","3595","11072.6",""
"8708986000","150000","3595","11072.9",""
"8710191000","150000","3594","11073.7",""
"8711325000","150000","3595","11074.5",""
"8712460000","150000","3594","11074.9",""
"8713594000","150000","3594","11075.7",""
"8714669000","150000","3594","11076.1",""
"8715861000","150000","3595","11076.9",""
"8716997000","150000","3595","11077.7",""
"8718131000","150000","3594","11078.0",""
"8719271000","150000","3595","11078.8",""
"8720346000","150000","3594","11079.2",""
"8721539000","150000","3595","11080.0",""
"8722673000","150000","3595","11080.4",""
"8723807000","150000","3595","11081.2",""
"8724942000","150000","3595","11082.0",""
"8726017000","150000","3596","11082.4",""
"8727210000","150000","3596","11083.2",""
"8728344000","150000","3595","11083.5",""
"8729484000","150000","3595","11084.3",""
"8730617000","150000","3596","11085.1",""
"8731692000","150000","3596","11085.5",""
"8732885000","150000","3595","11085.9",""
"8734019000","150000","3595","11086.7",""
"8735153000","150000","3596","11087.5",""
"8736287000","150000","3595","11087.8",""
"8737362000","150000","3595","11088.2",""
"8738553000","150000","3595","11089.0",""
"8739693000","150000","3595","11089.8",""
"8740826000","150000","3595","11090.6",""
"8741960000","150000","3595","11091.0",""
"8743035000","150000","3594","11091.4",""
"8744227000","150000","3594","11092.2",""
"8745360000","150000","3595","11093.0",""
"8746493000","150000","3594","11093.3",""
"8747627000","150000","3595","11094.1",""
"8748702000","150000","3595","11094.5",""
"8749899000","150000","3594","11095.3",""
"8751032000","150000","3595","11096.1",""
"8752171000","150000","3594","11096.5",""
"8753304000","150000","3594","11097.3",""
"8754380000","150000","3594","11097.6",""
"8755573000","150000","3595","11098.4",""
"8756707000","150000","3594","11098.8",""
"8757841000","150000","3594","11099.6",""
"8758981000","150000","3595","11100.4",""
"8760056000","150000","3595","11100.8",""
"8761249000","150000","3595","11101.6",""
"8762383000","150000","3595","11102.0",""
"8763516000","150000","3594","11102.8",""
"8764651000","150000","3595","11103.6",""
"8765725000","150000","3595","11103.9",""
"8766918000","150000","3595","11104.3",""
"8768052000","150000","3594","11105.1",""
"8769192000","150000","3595","11105.9",""
"8770326000","150000","3594","11106.3",""
"8771401000","150000","3595","11107.1",""
"8772592000","150000","3594","11107.4",""
"8773726000","150000","3595","11108.2",""
"8774861000","150000","3595","11109.1",""
"8775995000","150000","3594","11109.4",""
"8777069000","150100","3595","11109.8",""
"8778262000","150100","3594","11110.6",""
"8779402000","150100","3595","11111.4",""
"8780536000","150100","3595","11111.8",""
"8781670000","150100","3594","11112.6",""
"8782746000","150100","3594","11112.9",""
"8783937000","150100","3593","11113.7",""
"8785071000","150100","3595","11114.5",""
"8786205000","150100","3594","11114.9",""
"8787340000","150100","3594","11115.7",""
"8788415000","150100","3594","11116.1",""
"8789613000","150100","3595","11116.9",""
"8790747000","150100","3594","11117.2",""
"8791881000","150100","3594","11118.0",""
"8793015000","150100","3594","11118.9",""
"8794095000","150100","3595","11119.2",""
"8795288000","150100","3595","11120.0",""
"8796422000","150100","3595","11120.4",""
"8797555000","150100","3594","11121.2",""
"8798689000","150100","3595","11122.0",""
"8799770000","150100","3595","11122.4",""
"8800962000","150100","3595","11122.7",""
"8802095000","150100","3594","11123.5",""
"8803230000","150100","3595","11124.3",""
"8804365000","150100","3595","11125.1",""
"8805439000","150100","3596","11125.5",""
"8806632000","150100","3595","11125.9",""
"8807766000","150100","3595","11126.7",""
"8808906000","150100","3596","11127.5",""
"8810040000","150100","3595","11127.8",""
"8811115000","150100","3595","11128.2",""
"8812308000","150100","3595","11129.0",""
"8813442000","150100","3595","11129.8",""
"8814577000","150100","3596","11130.6",""
"8815711000","150100","3596","11131.0",""
"8816787000","150100","3595","11131.4",""
"8817978000","150100","3595","11132.2",""
"8819119000","150100","3596","11133.0",""
"8820252000","150100","3595","11133.3",""
"8821386000","150100","3596","11134.1",""
"8822461000","150100","3595","11134.5",""
"8823653000","150100","3596","11135.3",""
"8824787000","150100","3597","11136.1",""
"8825921000","150100","3596","11136.5",""
"8827055000","150100","3597","11137.3",""
"8828123000","150100","3596","11137.7",""
"8829327000","150100","3597","11138.4",""
"8830461000","150100","3596","11138.8",""
"8831594000","150100","3596","11139.6",""
"8832729000","150100","3597","11140.4",""
"8833804000","150100","3596","11140.8",""
"8834995000","150100","3596","11141.2",""
"8836133000","150100","3596","11142.0",""
"8837268000","150100","3596","11142.8",""
"8838403000","150100","3597","11143.6",""
"8839484000","150100","3597","11143.9",""
"8840675000","150100","3596","11144.3",""
"8841809000","150100","3596","11145.1",""
"8842943000","150100","3596","11145.9",""
"8844079000","150100","3596","11146.3",""
"8845153000","150100","3595","11146.6",""
"8846344000","150100","3595","11147.4",""
"8847478000","150100","3596","11148.2",""
"8848613000","150100","3596","11149.1",""
"8849752000","150100","3596","11149.4",""
"8850828000","150100","3596","11149.8",""
"8852019000","150100","3595","11150.6",""
"8853153000","150100","3597","11151.4",""
"8854286000","150100","3596","11151.8",""
"8855421000","150100","3596","11152.6",""
"8856496000","150100","3596","11152.9",""
"8857688000","150100","3596","11153.7",""
"8858828000","150100","3597","11154.1",""
"8859963000","150100","3596","11154.9",""
"8861097000","150100","3596","11155.7",""
"8862172000","150100","3596","11156.1",""
"8863363000","150100","3597","11156.9",""
"8864498000","150100","3596","11157.2",""
"8865632000","150100","3596","11158.0",""
"8866767000","150100","3596","11158.9",""
"8867841000","150100","3596","11159.2",""
"8869039000","150100","3596","11159.6",""
"8870172000","150100","3596","11160.4",""
"8871306000","150100","3595","11161.2",""
"8872439000","150100","3596","11162.0",""
"8873514000","150100","3595","11162.4",""
"8874704000","150100","3595","11162.7",""
"8875837000","151200","3594","11163.5",""
"8876972000","151200","3595","11164.3",""
"8878111000","151200","3595","11164.7",""
"8879192000","151200","3595","11165.5",""
"8880384000","151200","3594","11165.9",""
"8881518000","151200","3594","11166.7",""
"8882652000","151200","3595","11167.5",""
"8883786000","151200","3594","11167.8",""
"8884861000","151200","3594","11168.2",""
"8886053000","151200","3594","11169.0",""
"8887187000","151200","3594","11169.8",""
"8888322000","151200","3594","11170.2",""
"8889462000","151200","3593","11171.0",""
"8890537000","151200","3594","11171.4",""
"8891729000","151200","3594","11172.2",""
"8892863000","151200","3595","11173.0",""
"8893997000","151200","3594","11173.3",""
"8895130000","151200","3594","11174.1",""
"8896206000","151200","3594","11174.5",""
"8897397000","151200","3595","11175.3",""
"8898532000","151200","3594","11175.7",""
"8899671000","151200","3595","11176.5",""
"8900805000","151200","3594","11177.3",""
"8901881000","151200","3596","11177.7",""
"8903074000","151200","3596","11178.5",""
"8904207000","151200","3596","11178.8",""
"8905342000","151200","3595","11179.6",""
"8906476000","151200","3595","11180.4",""
"8907551000","151200","3595","11180.8",""
"8908748000","151200","3595","11181.2",""
"8909882000","151200","3594","11182.0",""
"8911016000","151200","3595","11182.8",""
"8912151000","151200","3595","11183.1",""
"8913226000","151200","3595","11183.9",""
"8914418000","151200","3594","11184.3",""
"8915552000","151200","3594","11185.1",""
"8916686000","151200","3594","11185.9",""
"8917820000","151200","3594","11186.3",""
"8918893000","151200","3594","11186.6",""
"8920098000","151200","3593","11187.4",""
"8921232000","151200","3594","11188.3",""
"8922367000","151200","3594","11188.6",""
"8923500000","151200","3594","11189.4",""
"8924575000","151200","3594","11190.2",""
"8925885000","151200","3594","11191.0","0xA850000020000A00"
"8927020000","151200","3595","11191.8",""
"8928154000","151200","3594","11192.2",""
"8929293000","151200","3594","11193.0",""
"8930368000","151200","3593","11193.4",""
"8931560000","151200","3594","11194.2",""
"8932694000","151200","3594","11195.0",""
"8933829000","151200","3594","11195.3",""
"8934963000","151200","3594","11196.1",""
"8936038000","151200","3594","11196.5",""
"8937229000","151200","3595","11197.3",""
"8938364000","151200","3594","11197.7",""
"8939505000","151200","3594","11198.5",""
"8940639000","151200","3595","11199.3",""
